name,email,date,is_partner,company,role_company,donation_frecuency,suscription_status,donation_type,amount,method_pay,donation_date
Molly Nguyen,molly.nguyen@gmail.com,2007-07-05,0,None,None,1,1,1,1355.38,2,2008-11-05
Molly Nguyen,molly.nguyen@gmail.com,2007-07-05,0,None,None,1,1,1,1355.38,2,2008-12-05
Molly Nguyen,molly.nguyen@gmail.com,2007-07-05,0,None,None,1,1,1,1355.38,2,2009-01-05
Molly Nguyen,molly.nguyen@gmail.com,2007-07-05,0,None,None,1,1,1,1355.38,2,2009-02-05
Molly Nguyen,molly.nguyen@gmail.com,2007-07-05,0,None,None,1,1,1,1355.38,2,2009-03-05
Molly Nguyen,molly.nguyen@gmail.com,2007-07-05,0,None,None,1,1,1,1355.38,2,2009-04-05
Molly Nguyen,molly.nguyen@gmail.com,2007-07-05,0,None,None,1,1,1,1355.38,2,2009-05-05
Bryan Liu,bryan.liu@gmail.com,2012-08-06,0,None,None,1,1,1,451.79,3,2012-08-06
Bryan Liu,bryan.liu@gmail.com,2012-08-06,0,None,None,1,1,1,451.79,3,2012-09-06
Bryan Liu,bryan.liu@gmail.com,2012-08-06,0,None,None,1,1,1,451.79,3,2012-10-06
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2015-10-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2015-11-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2015-12-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2016-01-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2016-02-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2016-03-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2016-04-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2016-05-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2016-06-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2016-07-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2016-08-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2016-09-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2016-10-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2016-11-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2016-12-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2017-01-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2017-02-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2017-03-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2017-04-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2017-05-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2017-06-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2017-07-05
Thomas Foster,thomas.foster@gmail.com,2015-10-05,0,None,None,1,1,1,90.36,3,2017-08-05
Melissa Johnston,melissa.johnston@gmail.com,2015-08-13,0,None,None,1,1,1,9035.86,2,2015-08-13
Melissa Johnston,melissa.johnston@gmail.com,2015-08-13,0,None,None,1,1,1,9035.86,2,2015-09-13
Melissa Johnston,melissa.johnston@gmail.com,2015-08-13,0,None,None,1,1,1,9035.86,2,2015-10-13
Melissa Johnston,melissa.johnston@gmail.com,2015-08-13,0,None,None,1,1,1,9035.86,2,2015-11-13
Melissa Johnston,melissa.johnston@gmail.com,2015-08-13,0,None,None,1,1,1,9035.86,2,2015-12-13
Melissa Johnston,melissa.johnston@gmail.com,2015-08-13,0,None,None,1,1,1,9035.86,2,2016-01-13
Melissa Johnston,melissa.johnston@gmail.com,2015-08-13,0,None,None,1,1,1,9035.86,2,2016-02-13
Melissa Johnston,melissa.johnston@gmail.com,2015-08-13,0,None,None,1,1,1,9035.86,2,2016-03-13
Melissa Johnston,melissa.johnston@gmail.com,2015-08-13,0,None,None,1,1,1,9035.86,2,2016-04-13
Melissa Johnston,melissa.johnston@gmail.com,2015-08-13,0,None,None,1,1,1,9035.86,2,2016-05-13
Melissa Johnston,melissa.johnston@gmail.com,2015-08-13,0,None,None,1,1,1,9035.86,2,2016-06-13
Martin Rodriguez,martin.rodriguez@gmail.com,2010-08-10,0,None,None,1,1,1,1807.17,2,2010-08-10
Martin Rodriguez,martin.rodriguez@gmail.com,2010-08-10,0,None,None,1,1,1,1807.17,2,2010-09-10
Martin Rodriguez,martin.rodriguez@gmail.com,2010-08-10,0,None,None,1,1,1,1807.17,2,2010-10-10
Martin Rodriguez,martin.rodriguez@gmail.com,2010-08-10,0,None,None,1,1,1,1807.17,2,2010-11-10
Martin Rodriguez,martin.rodriguez@gmail.com,2010-08-10,0,None,None,1,1,1,1807.17,2,2010-12-10
Martin Rodriguez,martin.rodriguez@gmail.com,2010-08-10,0,None,None,1,1,1,1807.17,2,2011-01-10
Martin Rodriguez,martin.rodriguez@gmail.com,2010-08-10,0,None,None,1,1,1,1807.17,2,2011-02-10
Martin Rodriguez,martin.rodriguez@gmail.com,2010-08-10,0,None,None,1,1,1,1807.17,2,2011-03-10
Martin Rodriguez,martin.rodriguez@gmail.com,2010-08-10,0,None,None,1,1,1,1807.17,2,2011-04-10
Martin Rodriguez,martin.rodriguez@gmail.com,2010-08-10,0,None,None,1,1,1,1807.17,2,2011-05-10
Martin Rodriguez,martin.rodriguez@gmail.com,2010-08-10,0,None,None,1,1,1,1807.17,2,2011-06-10
Martin Rodriguez,martin.rodriguez@gmail.com,2010-08-10,0,None,None,1,1,1,1807.17,2,2011-07-10
Martin Rodriguez,martin.rodriguez@gmail.com,2010-08-10,0,None,None,1,1,1,1807.17,2,2011-08-10
Martin Rodriguez,martin.rodriguez@gmail.com,2010-08-10,0,None,None,1,1,1,1807.17,2,2011-09-10
Martin Rodriguez,martin.rodriguez@gmail.com,2010-08-10,0,None,None,1,1,1,1807.17,2,2011-10-10
Martin Rodriguez,martin.rodriguez@gmail.com,2010-08-10,0,None,None,1,1,1,1807.17,2,2011-11-10
Carol Gutierrez,carol.gutierrez@gmail.com,2007-03-26,0,None,None,1,1,1,8132.27,1,2007-03-26
Carol Gutierrez,carol.gutierrez@gmail.com,2007-03-26,0,None,None,1,1,1,8132.27,1,2007-04-26
Carol Gutierrez,carol.gutierrez@gmail.com,2007-03-26,0,None,None,1,1,1,8132.27,1,2007-05-26
Carol Gutierrez,carol.gutierrez@gmail.com,2007-03-26,0,None,None,1,1,1,8132.27,1,2007-06-26
Carol Gutierrez,carol.gutierrez@gmail.com,2007-03-26,0,None,None,1,1,1,8132.27,1,2007-07-26
Carol Gutierrez,carol.gutierrez@gmail.com,2007-03-26,0,None,None,1,1,1,8132.27,1,2007-08-26
Carol Gutierrez,carol.gutierrez@gmail.com,2007-03-26,0,None,None,1,1,1,8132.27,1,2007-09-26
Carol Gutierrez,carol.gutierrez@gmail.com,2007-03-26,0,None,None,1,1,1,8132.27,1,2007-10-26
Carol Gutierrez,carol.gutierrez@gmail.com,2007-03-26,0,None,None,1,1,1,8132.27,1,2007-11-26
Carol Gutierrez,carol.gutierrez@gmail.com,2007-03-26,0,None,None,1,1,1,8132.27,1,2007-12-26
Carol Gutierrez,carol.gutierrez@gmail.com,2007-03-26,0,None,None,1,1,1,8132.27,1,2008-01-26
Blake Sanchez,blake.sanchez@gmail.com,2013-11-11,0,None,None,1,1,1,1807.17,1,2013-11-11
Blake Sanchez,blake.sanchez@gmail.com,2013-11-11,0,None,None,1,1,1,1807.17,1,2013-12-11
Blake Sanchez,blake.sanchez@gmail.com,2013-11-11,0,None,None,1,1,1,1807.17,1,2014-01-11
Blake Sanchez,blake.sanchez@gmail.com,2013-11-11,0,None,None,1,1,1,1807.17,1,2014-02-11
Blake Sanchez,blake.sanchez@gmail.com,2013-11-11,0,None,None,1,1,1,1807.17,1,2014-03-11
Blake Sanchez,blake.sanchez@gmail.com,2013-11-11,0,None,None,1,1,1,1807.17,1,2014-04-11
Blake Sanchez,blake.sanchez@gmail.com,2013-11-11,0,None,None,1,1,1,1807.17,1,2014-05-11
Blake Sanchez,blake.sanchez@gmail.com,2013-11-11,0,None,None,1,1,1,1807.17,1,2014-06-11
Blake Sanchez,blake.sanchez@gmail.com,2013-11-11,0,None,None,1,1,1,1807.17,1,2014-07-11
Blake Sanchez,blake.sanchez@gmail.com,2013-11-11,0,None,None,1,1,1,1807.17,1,2014-08-11
Shannon Brown,shannon.brown@gmail.com,2011-12-07,0,None,None,1,1,1,451.79,2,2011-12-07
Shannon Brown,shannon.brown@gmail.com,2011-12-07,0,None,None,1,1,1,451.79,2,2012-01-07
Shannon Brown,shannon.brown@gmail.com,2011-12-07,0,None,None,1,1,1,451.79,2,2012-02-07
Shannon Brown,shannon.brown@gmail.com,2011-12-07,0,None,None,1,1,1,451.79,2,2012-03-07
Karen Mcgee,karen.mcgee@gmail.com,2021-07-02,0,None,None,1,1,1,3162.55,1,2021-07-02
Karen Mcgee,karen.mcgee@gmail.com,2021-07-02,0,None,None,1,1,1,3162.55,1,2021-08-02
Karen Mcgee,karen.mcgee@gmail.com,2021-07-02,0,None,None,1,1,1,3162.55,1,2021-09-02
Karen Mcgee,karen.mcgee@gmail.com,2021-07-02,0,None,None,1,1,1,3162.55,1,2021-10-02
Karen Mcgee,karen.mcgee@gmail.com,2021-07-02,0,None,None,1,1,1,3162.55,1,2021-11-02
Karen Mcgee,karen.mcgee@gmail.com,2021-07-02,0,None,None,1,1,1,3162.55,1,2021-12-02
Karen Mcgee,karen.mcgee@gmail.com,2021-07-02,0,None,None,1,1,1,3162.55,1,2022-01-02
Patricia Coleman,patricia.coleman@gmail.com,2013-03-21,0,None,None,1,1,1,6325.1,3,2013-03-21
Patricia Coleman,patricia.coleman@gmail.com,2013-03-21,0,None,None,1,1,1,6325.1,3,2013-04-21
Patricia Coleman,patricia.coleman@gmail.com,2013-03-21,0,None,None,1,1,1,6325.1,3,2013-05-21
Patricia Coleman,patricia.coleman@gmail.com,2013-03-21,0,None,None,1,1,1,6325.1,3,2013-06-21
Patricia Coleman,patricia.coleman@gmail.com,2013-03-21,0,None,None,1,1,1,6325.1,3,2013-07-21
Patricia Coleman,patricia.coleman@gmail.com,2013-03-21,0,None,None,1,1,1,6325.1,3,2013-08-21
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2013-10-08
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2013-11-08
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2013-12-08
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2014-01-08
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2014-02-08
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2014-03-08
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2014-04-08
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2014-05-08
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2014-06-08
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2014-07-08
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2014-08-08
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2014-09-08
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2014-10-08
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2014-11-08
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2014-12-08
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2015-01-08
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2015-02-08
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2015-03-08
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2015-04-08
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2015-05-08
Katherine Phelps,katherine.phelps@gmail.com,2013-10-08,0,None,None,1,1,1,1355.38,3,2015-06-08
Jeffery Villegas,jeffery.villegas@gmail.com,2011-09-26,0,None,None,1,1,1,1807.17,3,2011-09-26
Jeffery Villegas,jeffery.villegas@gmail.com,2011-09-26,0,None,None,1,1,1,1807.17,3,2011-10-26
Jeffery Villegas,jeffery.villegas@gmail.com,2011-09-26,0,None,None,1,1,1,1807.17,3,2011-11-26
Jeffery Villegas,jeffery.villegas@gmail.com,2011-09-26,0,None,None,1,1,1,1807.17,3,2011-12-26
Jeffery Villegas,jeffery.villegas@gmail.com,2011-09-26,0,None,None,1,1,1,1807.17,3,2012-01-26
Jeffery Villegas,jeffery.villegas@gmail.com,2011-09-26,0,None,None,1,1,1,1807.17,3,2012-02-26
Jeffery Villegas,jeffery.villegas@gmail.com,2011-09-26,0,None,None,1,1,1,1807.17,3,2012-03-26
Jeffery Villegas,jeffery.villegas@gmail.com,2011-09-26,0,None,None,1,1,1,1807.17,3,2012-04-26
Jeffery Villegas,jeffery.villegas@gmail.com,2011-09-26,0,None,None,1,1,1,1807.17,3,2012-05-26
Jeffery Villegas,jeffery.villegas@gmail.com,2011-09-26,0,None,None,1,1,1,1807.17,3,2012-06-26
Jeffery Villegas,jeffery.villegas@gmail.com,2011-09-26,0,None,None,1,1,1,1807.17,3,2012-07-26
Jeffery Villegas,jeffery.villegas@gmail.com,2011-09-26,0,None,None,1,1,1,1807.17,3,2012-08-26
Jeffery Villegas,jeffery.villegas@gmail.com,2011-09-26,0,None,None,1,1,1,1807.17,3,2012-09-26
Jeffery Villegas,jeffery.villegas@gmail.com,2011-09-26,0,None,None,1,1,1,1807.17,3,2012-10-26
Jeffery Villegas,jeffery.villegas@gmail.com,2011-09-26,0,None,None,1,1,1,1807.17,3,2012-11-26
Jeffery Villegas,jeffery.villegas@gmail.com,2011-09-26,0,None,None,1,1,1,1807.17,3,2012-12-26
Jeffery Villegas,jeffery.villegas@gmail.com,2011-09-26,0,None,None,1,1,1,1807.17,3,2013-01-26
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2006-11-29
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2006-12-29
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2007-01-29
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2007-02-28
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2007-03-29
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2007-04-29
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2007-05-29
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2007-06-29
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2007-07-29
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2007-08-29
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2007-09-29
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2007-10-29
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2007-11-29
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2007-12-29
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2008-01-29
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2008-02-29
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2008-03-29
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2008-04-29
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2008-05-29
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2008-06-29
Robin Wilkins,robin.wilkins@gmail.com,2006-11-29,0,None,None,1,1,1,9035.86,3,2008-07-29
Jody King,jody.king@gmail.com,2022-09-11,0,None,None,1,1,1,3162.55,1,2022-09-11
Jody King,jody.king@gmail.com,2022-09-11,0,None,None,1,1,1,3162.55,1,2022-10-11
Jody King,jody.king@gmail.com,2022-09-11,0,None,None,1,1,1,3162.55,1,2022-11-11
Wesley Peterson,wesley.peterson@gmail.com,2013-03-02,0,None,None,1,1,1,6325.1,3,2013-03-02
Wesley Peterson,wesley.peterson@gmail.com,2013-03-02,0,None,None,1,1,1,6325.1,3,2013-04-02
Wesley Peterson,wesley.peterson@gmail.com,2013-03-02,0,None,None,1,1,1,6325.1,3,2013-05-02
Wesley Peterson,wesley.peterson@gmail.com,2013-03-02,0,None,None,1,1,1,6325.1,3,2013-06-02
Wesley Peterson,wesley.peterson@gmail.com,2013-03-02,0,None,None,1,1,1,6325.1,3,2013-07-02
Wesley Peterson,wesley.peterson@gmail.com,2013-03-02,0,None,None,1,1,1,6325.1,3,2013-08-02
Wesley Peterson,wesley.peterson@gmail.com,2013-03-02,0,None,None,1,1,1,6325.1,3,2013-09-02
Wesley Peterson,wesley.peterson@gmail.com,2013-03-02,0,None,None,1,1,1,6325.1,3,2013-10-02
Wesley Peterson,wesley.peterson@gmail.com,2013-03-02,0,None,None,1,1,1,6325.1,3,2013-11-02
Wesley Peterson,wesley.peterson@gmail.com,2013-03-02,0,None,None,1,1,1,6325.1,3,2013-12-02
Wesley Peterson,wesley.peterson@gmail.com,2013-03-02,0,None,None,1,1,1,6325.1,3,2014-01-02
Wesley Peterson,wesley.peterson@gmail.com,2013-03-02,0,None,None,1,1,1,6325.1,3,2014-02-02
Wesley Peterson,wesley.peterson@gmail.com,2013-03-02,0,None,None,1,1,1,6325.1,3,2014-03-02
Wesley Peterson,wesley.peterson@gmail.com,2013-03-02,0,None,None,1,1,1,6325.1,3,2014-04-02
Wesley Peterson,wesley.peterson@gmail.com,2013-03-02,0,None,None,1,1,1,6325.1,3,2014-05-02
Lisa Jones,lisa.jones@gmail.com,2008-08-21,0,None,None,1,1,1,6325.1,1,2008-08-21
Lisa Jones,lisa.jones@gmail.com,2008-08-21,0,None,None,1,1,1,6325.1,1,2008-09-21
Lisa Jones,lisa.jones@gmail.com,2008-08-21,0,None,None,1,1,1,6325.1,1,2008-10-21
Lisa Jones,lisa.jones@gmail.com,2008-08-21,0,None,None,1,1,1,6325.1,1,2008-11-21
Lisa Jones,lisa.jones@gmail.com,2008-08-21,0,None,None,1,1,1,6325.1,1,2008-12-21
Lisa Jones,lisa.jones@gmail.com,2008-08-21,0,None,None,1,1,1,6325.1,1,2009-01-21
Lisa Jones,lisa.jones@gmail.com,2008-08-21,0,None,None,1,1,1,6325.1,1,2009-02-21
Lisa Jones,lisa.jones@gmail.com,2008-08-21,0,None,None,1,1,1,6325.1,1,2009-03-21
Lisa Jones,lisa.jones@gmail.com,2008-08-21,0,None,None,1,1,1,6325.1,1,2009-04-21
Lisa Jones,lisa.jones@gmail.com,2008-08-21,0,None,None,1,1,1,6325.1,1,2009-05-21
Lisa Jones,lisa.jones@gmail.com,2008-08-21,0,None,None,1,1,1,6325.1,1,2009-06-21
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2022-06-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2022-07-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2022-08-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2022-10-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2022-11-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2022-12-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2023-01-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2023-02-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2023-03-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2023-04-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2023-05-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2023-06-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2023-07-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2023-08-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2023-09-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2023-10-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2023-11-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2023-12-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2024-01-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2024-02-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2024-03-17
Emily Washington,emily.washington@gmail.com,2022-06-17,0,None,None,1,1,1,1807.17,3,2024-04-17
Denise Edwards,denise.edwards@gmail.com,2007-05-28,0,None,None,1,1,1,1807.17,1,2007-05-28
Denise Edwards,denise.edwards@gmail.com,2007-05-28,0,None,None,1,1,1,1807.17,1,2007-06-28
Denise Edwards,denise.edwards@gmail.com,2007-05-28,0,None,None,1,1,1,1807.17,1,2007-07-28
Denise Edwards,denise.edwards@gmail.com,2007-05-28,0,None,None,1,1,1,1807.17,1,2007-08-28
Denise Edwards,denise.edwards@gmail.com,2007-05-28,0,None,None,1,1,1,1807.17,1,2007-09-28
Denise Edwards,denise.edwards@gmail.com,2007-05-28,0,None,None,1,1,1,1807.17,1,2007-10-28
Denise Edwards,denise.edwards@gmail.com,2007-05-28,0,None,None,1,1,1,1807.17,1,2007-11-28
Marcia Diaz,marcia.diaz@gmail.com,2010-12-19,0,None,None,1,1,1,4517.93,3,2010-12-19
Marcia Diaz,marcia.diaz@gmail.com,2010-12-19,0,None,None,1,1,1,4517.93,3,2011-01-19
Marcia Diaz,marcia.diaz@gmail.com,2010-12-19,0,None,None,1,1,1,4517.93,3,2011-02-19
Marcia Diaz,marcia.diaz@gmail.com,2010-12-19,0,None,None,1,1,1,4517.93,3,2011-03-19
Marcia Diaz,marcia.diaz@gmail.com,2010-12-19,0,None,None,1,1,1,4517.93,3,2011-04-19
Marcia Diaz,marcia.diaz@gmail.com,2010-12-19,0,None,None,1,1,1,4517.93,3,2011-05-19
Marcia Diaz,marcia.diaz@gmail.com,2010-12-19,0,None,None,1,1,1,4517.93,3,2011-06-19
Marcia Diaz,marcia.diaz@gmail.com,2010-12-19,0,None,None,1,1,1,4517.93,3,2011-07-19
Marcia Diaz,marcia.diaz@gmail.com,2010-12-19,0,None,None,1,1,1,4517.93,3,2011-08-19
Marcia Diaz,marcia.diaz@gmail.com,2010-12-19,0,None,None,1,1,1,4517.93,3,2011-09-19
Marcia Diaz,marcia.diaz@gmail.com,2010-12-19,0,None,None,1,1,1,4517.93,3,2011-10-19
Marcia Diaz,marcia.diaz@gmail.com,2010-12-19,0,None,None,1,1,1,4517.93,3,2011-11-19
Marcia Diaz,marcia.diaz@gmail.com,2010-12-19,0,None,None,1,1,1,4517.93,3,2011-12-19
Marcia Diaz,marcia.diaz@gmail.com,2010-12-19,0,None,None,1,1,1,4517.93,3,2012-01-19
Marcia Diaz,marcia.diaz@gmail.com,2010-12-19,0,None,None,1,1,1,4517.93,3,2012-02-19
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2019-01-31
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2019-02-28
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2019-03-31
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2019-04-30
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2019-05-31
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2019-06-30
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2019-07-31
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2019-08-31
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2019-09-30
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2019-10-31
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2019-11-30
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2019-12-31
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2020-01-31
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2020-02-29
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2020-03-31
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2020-04-30
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2020-05-31
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2020-06-30
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2020-07-31
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2020-08-31
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2020-09-30
Joshua Medina,joshua.medina@gmail.com,2019-01-31,0,None,None,1,1,1,903.59,1,2020-10-31
